#  E (eV)   dos(E)     Int dos(E) EFermi =   -6.087 eV
  -3.820  0.4390E+01  0.3638E+02
  -3.800  0.3942E+01  0.3646E+02
  -3.780  0.3515E+01  0.3653E+02
  -3.760  0.3121E+01  0.3659E+02
  -3.740  0.2768E+01  0.3665E+02
  -3.720  0.2457E+01  0.3670E+02
  -3.700  0.2186E+01  0.3674E+02
  -3.680  0.1951E+01  0.3678E+02
  -3.660  0.1746E+01  0.3682E+02
  -3.640  0.1567E+01  0.3685E+02
  -3.620  0.1408E+01  0.3688E+02
  -3.600  0.1266E+01  0.3690E+02
  -3.580  0.1137E+01  0.3692E+02
  -3.560  0.1019E+01  0.3694E+02
  -3.540  0.9105E+00  0.3696E+02
  -3.520  0.8104E+00  0.3698E+02
  -3.500  0.7176E+00  0.3699E+02
  -3.480  0.6317E+00  0.3701E+02
  -3.460  0.5528E+00  0.3702E+02
  -3.440  0.4812E+00  0.3703E+02
  -3.420  0.4177E+00  0.3703E+02
  -3.400  0.3630E+00  0.3704E+02
  -3.380  0.3180E+00  0.3705E+02
  -3.360  0.2834E+00  0.3705E+02
  -3.340  0.2595E+00  0.3706E+02
  -3.320  0.2466E+00  0.3706E+02
  -3.300  0.2447E+00  0.3707E+02
  -3.280  0.2533E+00  0.3707E+02
  -3.260  0.2719E+00  0.3708E+02
  -3.240  0.2995E+00  0.3709E+02
  -3.220  0.3348E+00  0.3709E+02
  -3.200  0.3762E+00  0.3710E+02
  -3.180  0.4223E+00  0.3711E+02
  -3.160  0.4716E+00  0.3712E+02
  -3.140  0.5231E+00  0.3713E+02
  -3.120  0.5764E+00  0.3714E+02
  -3.100  0.6312E+00  0.3715E+02
  -3.080  0.6875E+00  0.3717E+02
  -3.060  0.7453E+00  0.3718E+02
  -3.040  0.8045E+00  0.3720E+02
  -3.020  0.8647E+00  0.3721E+02
  -3.000  0.9260E+00  0.3723E+02
  -2.980  0.9887E+00  0.3725E+02
  -2.960  0.1054E+01  0.3727E+02
  -2.940  0.1122E+01  0.3730E+02
  -2.920  0.1194E+01  0.3732E+02
  -2.900  0.1272E+01  0.3735E+02
  -2.880  0.1356E+01  0.3737E+02
  -2.860  0.1446E+01  0.3740E+02
  -2.840  0.1542E+01  0.3743E+02
  -2.820  0.1643E+01  0.3746E+02
  -2.800  0.1750E+01  0.3750E+02
  -2.780  0.1859E+01  0.3754E+02
  -2.760  0.1968E+01  0.3758E+02
  -2.740  0.2074E+01  0.3762E+02
  -2.720  0.2170E+01  0.3766E+02
  -2.700  0.2250E+01  0.3771E+02
  -2.680  0.2308E+01  0.3775E+02
  -2.660  0.2339E+01  0.3780E+02
  -2.640  0.2340E+01  0.3785E+02
  -2.620  0.2314E+01  0.3789E+02
  -2.600  0.2264E+01  0.3794E+02
  -2.580  0.2194E+01  0.3798E+02
  -2.560  0.2111E+01  0.3802E+02
  -2.540  0.2020E+01  0.3806E+02
  -2.520  0.1926E+01  0.3810E+02
  -2.500  0.1830E+01  0.3814E+02
  -2.480  0.1736E+01  0.3817E+02
  -2.460  0.1646E+01  0.3821E+02
  -2.440  0.1562E+01  0.3824E+02
