  0.19360331E+00 -0.63337969E+01
  0.19869814E+00 -0.63354663E+01
  0.20379296E+00 -0.63371580E+01
  0.20888779E+00 -0.63388705E+01
  0.21398261E+00 -0.63406023E+01
  0.21907743E+00 -0.63423521E+01
  0.22417226E+00 -0.63441181E+01
  0.22926708E+00 -0.63458990E+01
  0.23436191E+00 -0.63476931E+01
  0.23945673E+00 -0.63494989E+01
  0.24455156E+00 -0.63513149E+01
  0.24964638E+00 -0.63531394E+01
  0.25474120E+00 -0.63549709E+01
  0.25983603E+00 -0.63568076E+01
  0.26493085E+00 -0.63586480E+01
  0.27002568E+00 -0.63604904E+01
  0.27512050E+00 -0.63623332E+01
  0.28021532E+00 -0.63641746E+01
  0.28531015E+00 -0.63660130E+01
  0.29040497E+00 -0.63678466E+01
  0.29549980E+00 -0.63696738E+01
  0.30059462E+00 -0.63714928E+01
  0.30568944E+00 -0.63733018E+01
  0.31078427E+00 -0.63750992E+01
  0.31587909E+00 -0.63768830E+01
  0.32097392E+00 -0.63786516E+01
  0.32606874E+00 -0.63804032E+01
  0.33116356E+00 -0.63821360E+01
  0.33625839E+00 -0.63838480E+01
  0.34135321E+00 -0.63855377E+01
  0.34644804E+00 -0.63872030E+01
  0.35154286E+00 -0.63888423E+01
  0.35663768E+00 -0.63904536E+01
  0.36173251E+00 -0.63920351E+01
  0.36682733E+00 -0.63935851E+01
  0.37192216E+00 -0.63951016E+01
  0.37701698E+00 -0.63965829E+01
  0.38211180E+00 -0.63980271E+01
  0.38720663E+00 -0.63994324E+01
  0.39230145E+00 -0.64007970E+01
  0.39739628E+00 -0.64021193E+01
  0.40249110E+00 -0.64033973E+01
  0.40758593E+00 -0.64046294E+01
  0.41268075E+00 -0.64058139E+01
  0.41777557E+00 -0.64069491E+01
  0.42287040E+00 -0.64080333E+01
  0.42796522E+00 -0.64090651E+01
  0.43306005E+00 -0.64100429E+01
  0.43815487E+00 -0.64109651E+01
  0.44324969E+00 -0.64118304E+01
  0.44834452E+00 -0.64126375E+01
  0.45343934E+00 -0.64133850E+01
  0.45853417E+00 -0.64140717E+01
  0.46362899E+00 -0.64146966E+01
  0.46872381E+00 -0.64152586E+01
  0.47381864E+00 -0.64157567E+01
  0.47891346E+00 -0.64161902E+01
  0.48400829E+00 -0.64165582E+01
  0.48910311E+00 -0.64168602E+01
  0.49419793E+00 -0.64170956E+01
  0.49929276E+00 -0.64172641E+01
  0.50438758E+00 -0.64173653E+01
  0.50948241E+00 -0.64173990E+01
  0.51455345E+00 -0.64176131E+01
  0.51962449E+00 -0.64182531E+01
  0.52469553E+00 -0.64193127E+01
  0.52976657E+00 -0.64207816E+01
  0.53483761E+00 -0.64226464E+01
  0.53990865E+00 -0.64248906E+01
  0.54497970E+00 -0.64274956E+01
  0.55005074E+00 -0.64304415E+01
  0.55512178E+00 -0.64337075E+01
  0.56019282E+00 -0.64372724E+01
  0.56526386E+00 -0.64411152E+01
  0.57033490E+00 -0.64452154E+01
  0.57540594E+00 -0.64495533E+01
  0.58047698E+00 -0.64541101E+01
  0.58554803E+00 -0.64588680E+01
  0.59061907E+00 -0.64638105E+01
  0.59569011E+00 -0.64689220E+01
  0.60076115E+00 -0.64741881E+01
  0.60583219E+00 -0.64795954E+01
  0.61090323E+00 -0.64851315E+01
  0.61597427E+00 -0.64907850E+01
  0.62104531E+00 -0.64965452E+01
  0.62611636E+00 -0.65024023E+01
  0.63118740E+00 -0.65083472E+01
